Product IDs	Titles	Image URLs	Landing page URLs	Prices	Descriptions	Product Categories	Taglines
PH-11x17-MATTE-100PK	Premium 11x17 Matte Inkjet Photo Paper 100 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-11x17-MATTE-100PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	49.9900	Premium 11x17 Matte Inkjet Photo Paper 100 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-11x17-MATTE-20PK	Premium 11x17 Matte Inkjet Photo Paper - 20 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-11x17-MATTE-20PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	15.9900	Premium 11x17 Matte Inkjet Photo Paper - 20 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-4x6-CANVAS-100PK	Premium 4x6 Canvas Inkjet Photo Paper 100 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-4x6-CANVAS-100PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	6.9900	Premium 4x6 Canvas Inkjet Photo Paper 100 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-4x6-CANVAS-20PK	Premium 4x6 Canvas Inkjet Photo Paper 20 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-4x6-CANVAS-20PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	1.7900	Premium 4x6 Canvas Inkjet Photo Paper 20 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-4x6-GLOSSY-100PK	Premium 4x6 Glossy Inkjet Photo Paper - 100 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-4x6-GLOSSY-100PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	6.9900	Premium 4x6 Glossy Inkjet Photo Paper - 100 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-4x6-GLOSSY-20PK	Premium 4x6 Glossy Inkjet Photo Paper - 20 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-4x6-GLOSSY-20PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	1.7900	Premium 4x6 Glossy Inkjet Photo Paper - 20 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-4x6-LUSTRE-100PK	Premium 4x6 Lustre Inkjet Photo Paper - 100 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-4x6-LUSTRE-100PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	6.9900	Premium 4x6 Lustre Inkjet Photo Paper - 100 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-4x6-LUSTRE-20PK	Premium 4x6 Lustre Inkjet Photo Paper - 20 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-4x6-LUSTRE-20PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	1.7900	Premium 4x6 Lustre Inkjet Photo Paper - 20 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-4x6-MATTE-100PK	Premium 4x6 Matte Inkjet Photo Paper - 100 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-4x6-MATTE-100PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	6.9900	Premium 4x6 Matte Inkjet Photo Paper - 100 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-4x6-MATTE-20PK	Premium 4x6 Matte Inkjet Photo Paper - 20 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-4x6-MATTE-20PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	1.7900	Premium 4x6 Matte Inkjet Photo Paper - 20 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-5x7-CANVAS-100PK	Premium 5 x 7 Canvas Inkjet Photo Paper 100 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-5x7-CANVAS-100PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	14.9900	Premium 5 x 7 Canvas Inkjet Photo Paper 100 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-5x7-CANVAS-20PK	Premium 5 x 7 Canvas Inkjet Photo Paper 20 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-5x7-CANVAS-20PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	3.4900	Premium 5 x 7 Canvas Inkjet Photo Paper 20 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-5x7-GLOSSY-100PK	Premium 5 x 7 Glossy Inkjet Photo Paper 100 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-5x7-GLOSSY-100PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	14.9900	Premium 5 x 7 Glossy Inkjet Photo Paper 100 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-5x7-GLOSSY-20PK	Premium 5 x 7 Glossy Inkjet Photo Paper 20 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-5x7-GLOSSY-20PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	3.4900	Premium 5 x 7 Glossy Inkjet Photo Paper 20 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-5x7-LUSTRE-100PK	Premium 5 x 7 Lustre Inkjet Photo Paper 100 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-5x7-LUSTRE-100PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	14.9900	Premium 5 x 7 Lustre Inkjet Photo Paper 100 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-5x7-LUSTRE-20PK	Premium 5 x 7 Lustre Inkjet Photo Paper 20 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-5x7-LUSTRE-20PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	3.4900	Premium 5 x 7 Lustre Inkjet Photo Paper 20 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-5x7-MATTE-100PK	Premium 5 x 7 Matte Inkjet Photo Paper 100 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-5x7-MATTE-100PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	14.9900	Premium 5 x 7 Matte Inkjet Photo Paper 100 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-5x7-MATTE-20PK	Premium 5 x 7 Matte Inkjet Photo Paper - 20 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-5x7-MATTE-20PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	3.4900	Premium 5 x 7 Matte Inkjet Photo Paper - 20 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-8.5x11-CANVAS-100PK	Premium 8.5x11 Canvas Inkjet Photo Paper 100 sheet	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-8.5x11-CANVAS-100PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	19.9900	Premium 8.5x11 Canvas Inkjet Photo Paper 100 sheet	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-8.5x11-CANVAS-20PK	Premium 8.5x11 Canvas Inkjet Photo Paper 20 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-8.5x11-CANVAS-20PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	4.9900	Premium 8.5x11 Canvas Inkjet Photo Paper 20 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-8.5x11-GLOSSY-100PK	Premium 8.5x11 Glossy Inkjet Photo Paper 100 sheet	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-8.5x11-GLOSSY-100PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	19.9900	Premium 8.5x11 Glossy Inkjet Photo Paper 100 sheet	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-8.5x11-GLOSSY-20PK	Premium 8.5x11 Glossy Inkjet Photo Paper 20 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-8.5x11-GLOSSY-20PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	4.9900	Premium 8.5x11 Glossy Inkjet Photo Paper 20 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-8.5x11-LUSTRE-100PK	Premium 8.5x11 Lustre Inkjet Photo Paper 100 sheet	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-8.5x11-LUSTRE-100PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	19.9900	Premium 8.5x11 Lustre Inkjet Photo Paper 100 sheet	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-8.5x11-LUSTRE-20PK	Premium 8.5x11 Lustre Inkjet Photo Paper 20 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-8.5x11-LUSTRE-20PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	4.9900	Premium 8.5x11 Lustre Inkjet Photo Paper 20 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-8.5x11-MATTE-100PK	Premium 8.5x11 Matte Inkjet Photo Paper 100 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-8.5x11-MATTE-100PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	19.9900	Premium 8.5x11 Matte Inkjet Photo Paper 100 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-8.5x11-MATTE-20PK	Premium 8.5x11 Matte Inkjet Photo Paper 20 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-8.5x11-MATTE-20PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	4.9900	Premium 8.5x11 Matte Inkjet Photo Paper 20 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
RIBBON-Brother-PC102RF	Brother PC102RF Fax Ribbon (2 packs)	http://www.comboink.com/v/vspfiles/photos/original/RIBBON-Brother-PC102RF.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=RIBBON-Brother-PC102RF&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	21.9900	Brother PC102RF Fax Ribbon (2 packs)	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Printer Ribbons	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
RIBBON-Brother-PC201	Brother PC201 Fax Cartridge	http://www.comboink.com/v/vspfiles/photos/original/RIBBON-Brother-PC201.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=RIBBON-Brother-PC201&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	10.9900	Brother PC201 Fax Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Printer Ribbons	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
RIBBON-Brother-PC202RF	Brother PC202RF Fax Ribbon (2 packs)	http://www.comboink.com/v/vspfiles/photos/original/RIBBON-Brother-PC202RF.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=RIBBON-Brother-PC202RF&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	10.9900	Brother PC202RF Fax Ribbon (2 packs)	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Printer Ribbons	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
RIBBON-Brother-PC301	Brother PC301 Fax Cartridge	http://www.comboink.com/v/vspfiles/photos/original/RIBBON-Brother-PC301.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=RIBBON-Brother-PC301&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	8.9900	Brother PC301 Fax Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Printer Ribbons	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
RIBBON-Brother-PC302RF	Brother PC302RF Fax Ribbon (2 packs)	http://www.comboink.com/v/vspfiles/photos/original/RIBBON-Brother-PC302RF.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=RIBBON-Brother-PC302RF&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	8.9900	Brother PC302RF Fax Ribbon (2 packs)	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Printer Ribbons	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
RIBBON-Brother-PC401	Brother PC401 Fax Cartridge	http://www.comboink.com/v/vspfiles/photos/original/RIBBON-Brother-PC401.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=RIBBON-Brother-PC401&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	7.9900	Brother PC401 Fax Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Printer Ribbons	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
RIBBON-Brother-PC402RF	Brother PC402RF Fax Ribbon (2 packs)	http://www.comboink.com/v/vspfiles/photos/original/RIBBON-Brother-PC402RF.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=RIBBON-Brother-PC402RF&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	7.9900	Brother PC402RF Fax Ribbon (2 packs)	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Printer Ribbons	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
RIBBON-Brother-PC501	Brother PC501 Fax Cartridge	http://www.comboink.com/v/vspfiles/photos/original/RIBBON-Brother-PC501.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=RIBBON-Brother-PC501&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	10.9900	Brother PC501 Fax Cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Printer Ribbons	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
